Frame count,Player 1 Keypoints,Player 2 Keypoints,Ball Position,Shot Type,Player 1 RL World Position,Player 2 RL World Position,Ball RL World Position,Who Hit the Ball
189,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.3277069926261902, 0.6082171201705933], [0.0, 0.0], [0.33845847845077515, 0.641511082649231], [0.3591935634613037, 0.627345085144043], [0.3189951181411743, 0.6922544836997986], [0.36383840441703796, 0.6704108715057373], [0.2823372483253479, 0.690549910068512], [0.338015615940094, 0.6795907020568848], [0.3629656434059143, 0.7410610914230347], [0.3786788582801819, 0.7330230474472046], [0.32390451431274414, 0.8036643862724304], [0.36875447630882263, 0.7951268553733826], [0.325867235660553, 0.8869215250015259], [0.38707321882247925, 0.8701732158660889]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.4156363904476166, 0.6039561033248901], [0.0, 0.0], [0.4181697964668274, 0.642973005771637], [0.446322500705719, 0.6359233260154724], [0.4216846525669098, 0.6943609714508057], [0.47003278136253357, 0.6840723752975464], [0.4229885935783386, 0.7191401124000549], [0.47508567571640015, 0.7081900835037231], [0.4353555738925934, 0.7465870976448059], [0.4550193250179291, 0.743525505065918], [0.42815670371055603, 0.8198996782302856], [0.45705118775367737, 0.8165532350540161], [0.43744197487831116, 0.8978618383407593], [0.4712759554386139, 0.88995760679245]]","[161, 272]",straight drive,"[2.734, 4.518, 0.616]","[3.105, 4.668, 0.637]","[1.866, 3.508, 0.476]",1 hit the ball
190,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.3188091516494751, 0.6122738122940063], [0.0, 0.0], [0.3274444341659546, 0.644282341003418], [0.353476345539093, 0.6211293339729309], [0.30892500281333923, 0.6971726417541504], [0.38224607706069946, 0.6360780596733093], [0.2783636450767517, 0.7076386213302612], [0.37893086671829224, 0.6332578659057617], [0.35225656628608704, 0.747176468372345], [0.3696308434009552, 0.7344338893890381], [0.3203843832015991, 0.8117592930793762], [0.3590826988220215, 0.7933202385902405], [0.3233533501625061, 0.8877193927764893], [0.3834558129310608, 0.8675655126571655]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.4206262230873108, 0.5919263362884521], [0.0, 0.0], [0.42351803183555603, 0.6334694623947144], [0.4580913484096527, 0.623232364654541], [0.42099446058273315, 0.6938392519950867], [0.4779888987541199, 0.6784110069274902], [0.41520681977272034, 0.7324202060699463], [0.47513389587402344, 0.7215016484260559], [0.4428883194923401, 0.7390148639678955], [0.4653487205505371, 0.7330161929130554], [0.43208345770835876, 0.8030875325202942], [0.454721063375473, 0.7972210645675659], [0.44901520013809204, 0.8853420615196228], [0.4707828164100647, 0.8743282556533813]]","[161, 272]",straight drive,"[2.764, 4.537, 0.619]","[3.1, 4.668, 0.637]","[1.866, 3.508, 0.476]",1 hit the ball
191,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.3187545835971832, 0.6122808456420898], [0.0, 0.0], [0.3273220658302307, 0.6442195177078247], [0.3535715639591217, 0.6210123300552368], [0.3087697923183441, 0.6971563696861267], [0.3828727602958679, 0.6359702944755554], [0.27835512161254883, 0.7076873183250427], [0.38080212473869324, 0.6328426599502563], [0.35219526290893555, 0.746907114982605], [0.3696737587451935, 0.7341740727424622], [0.3203640878200531, 0.8115938901901245], [0.35913798213005066, 0.7932119369506836], [0.3233879506587982, 0.8873662948608398], [0.3835139572620392, 0.8673906922340393]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.42056792974472046, 0.5921069383621216], [0.0, 0.0], [0.4234098494052887, 0.6336013078689575], [0.4582134783267975, 0.6233036518096924], [0.4208752512931824, 0.6938709020614624], [0.4780530333518982, 0.6783702373504639], [0.4151547849178314, 0.7322589159011841], [0.47514885663986206, 0.721318244934082], [0.4427967965602875, 0.7390223145484924], [0.4653959274291992, 0.733006477355957], [0.4322110712528229, 0.8030993938446045], [0.45477214455604553, 0.7972241640090942], [0.4491209387779236, 0.8852838277816772], [0.4706806540489197, 0.8742535710334778]]","[161, 272]",straight drive,"[2.747, 4.527, 0.617]","[3.097, 4.668, 0.636]","[1.866, 3.508, 0.476]",1 hit the ball
192,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.3187545835971832, 0.6122808456420898], [0.0, 0.0], [0.3273220658302307, 0.6442195177078247], [0.3535715639591217, 0.6210123300552368], [0.3087697923183441, 0.6971563696861267], [0.3828727602958679, 0.6359702944755554], [0.27835512161254883, 0.7076873183250427], [0.38080212473869324, 0.6328426599502563], [0.35219526290893555, 0.746907114982605], [0.3696737587451935, 0.7341740727424622], [0.3203640878200531, 0.8115938901901245], [0.35913798213005066, 0.7932119369506836], [0.3233879506587982, 0.8873662948608398], [0.3835139572620392, 0.8673906922340393]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.42056792974472046, 0.5921069383621216], [0.0, 0.0], [0.4234098494052887, 0.6336013078689575], [0.4582134783267975, 0.6233036518096924], [0.4208752512931824, 0.6938709020614624], [0.4780530333518982, 0.6783702373504639], [0.4151547849178314, 0.7322589159011841], [0.47514885663986206, 0.721318244934082], [0.4427967965602875, 0.7390223145484924], [0.4653959274291992, 0.733006477355957], [0.4322110712528229, 0.8030993938446045], [0.45477214455604553, 0.7972241640090942], [0.4491209387779236, 0.8852838277816772], [0.4706806540489197, 0.8742535710334778]]","[161, 272]",straight drive,"[2.747, 4.527, 0.617]","[3.097, 4.668, 0.636]","[1.866, 3.508, 0.476]",1 hit the ball
193,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.3187545835971832, 0.6122808456420898], [0.0, 0.0], [0.3273220658302307, 0.6442195177078247], [0.3535715639591217, 0.6210123300552368], [0.3087697923183441, 0.6971563696861267], [0.3828727602958679, 0.6359702944755554], [0.27835512161254883, 0.7076873183250427], [0.38080212473869324, 0.6328426599502563], [0.35219526290893555, 0.746907114982605], [0.3696737587451935, 0.7341740727424622], [0.3203640878200531, 0.8115938901901245], [0.35913798213005066, 0.7932119369506836], [0.3233879506587982, 0.8873662948608398], [0.3835139572620392, 0.8673906922340393]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.42056792974472046, 0.5921069383621216], [0.0, 0.0], [0.4234098494052887, 0.6336013078689575], [0.4582134783267975, 0.6233036518096924], [0.4208752512931824, 0.6938709020614624], [0.4780530333518982, 0.6783702373504639], [0.4151547849178314, 0.7322589159011841], [0.47514885663986206, 0.721318244934082], [0.4427967965602875, 0.7390223145484924], [0.4653959274291992, 0.733006477355957], [0.4322110712528229, 0.8030993938446045], [0.45477214455604553, 0.7972241640090942], [0.4491209387779236, 0.8852838277816772], [0.4706806540489197, 0.8742535710334778]]","[161, 272]",straight drive,"[2.747, 4.527, 0.617]","[3.097, 4.668, 0.636]","[1.866, 3.508, 0.476]",1 hit the ball
194,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.3187545835971832, 0.6122808456420898], [0.0, 0.0], [0.3273220658302307, 0.6442195177078247], [0.3535715639591217, 0.6210123300552368], [0.3087697923183441, 0.6971563696861267], [0.3828727602958679, 0.6359702944755554], [0.27835512161254883, 0.7076873183250427], [0.38080212473869324, 0.6328426599502563], [0.35219526290893555, 0.746907114982605], [0.3696737587451935, 0.7341740727424622], [0.3203640878200531, 0.8115938901901245], [0.35913798213005066, 0.7932119369506836], [0.3233879506587982, 0.8873662948608398], [0.3835139572620392, 0.8673906922340393]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.42056792974472046, 0.5921069383621216], [0.0, 0.0], [0.4234098494052887, 0.6336013078689575], [0.4582134783267975, 0.6233036518096924], [0.4208752512931824, 0.6938709020614624], [0.4780530333518982, 0.6783702373504639], [0.4151547849178314, 0.7322589159011841], [0.47514885663986206, 0.721318244934082], [0.4427967965602875, 0.7390223145484924], [0.4653959274291992, 0.733006477355957], [0.4322110712528229, 0.8030993938446045], [0.45477214455604553, 0.7972241640090942], [0.4491209387779236, 0.8852838277816772], [0.4706806540489197, 0.8742535710334778]]","[161, 272]",straight drive,"[2.747, 4.527, 0.617]","[3.097, 4.668, 0.636]","[1.866, 3.508, 0.476]",1 hit the ball
195,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.30601924657821655, 0.6209954023361206], [0.3257262706756592, 0.6100717782974243], [0.316066175699234, 0.6404491066932678], [0.352631151676178, 0.6189078688621521], [0.3243977725505829, 0.6686139106750488], [0.3876039981842041, 0.631994903087616], [0.32017141580581665, 0.6686694025993347], [0.3903624415397644, 0.6354606747627258], [0.3503207266330719, 0.7249946594238281], [0.3765139877796173, 0.714084267616272], [0.3172207474708557, 0.7908896803855896], [0.3678585886955261, 0.7780822515487671], [0.32095932960510254, 0.880499005317688], [0.3875521719455719, 0.8594627380371094]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.428356409072876, 0.5563496351242065], [0.4432761073112488, 0.5512116551399231], [0.42606717348098755, 0.5952317714691162], [0.45998579263687134, 0.5851017236709595], [0.42160582542419434, 0.6439977288246155], [0.4822138845920563, 0.6261348128318787], [0.41950955986976624, 0.6721145510673523], [0.48419564962387085, 0.6596659421920776], [0.44094496965408325, 0.7000249028205872], [0.4645819664001465, 0.6948103904724121], [0.43280190229415894, 0.7747768759727478], [0.469737708568573, 0.7691280841827393], [0.43673259019851685, 0.8642234802246094], [0.4822002053260803, 0.854645848274231]]","[161, 272]",straight drive,"[2.748, 4.527, 0.617]","[3.096, 4.668, 0.636]","[1.866, 3.508, 0.476]",1 hit the ball
196,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.3117431700229645, 0.6140092015266418], [0.0, 0.0], [0.3202791213989258, 0.6441774368286133], [0.3465166687965393, 0.6136600971221924], [0.3269186317920685, 0.7077018618583679], [0.38254037499427795, 0.6226308345794678], [0.3320826590061188, 0.7285407185554504], [0.39396238327026367, 0.6158578991889954], [0.34754401445388794, 0.7340645790100098], [0.3681586682796478, 0.7216834425926208], [0.322084903717041, 0.8044486045837402], [0.3644104599952698, 0.7853943705558777], [0.3161723017692566, 0.8806790709495544], [0.3860700726509094, 0.8562539219856262]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.4298113286495209, 0.5569714903831482], [0.4457525312900543, 0.5515509247779846], [0.4255250096321106, 0.5949942469596863], [0.4621661305427551, 0.5847206115722656], [0.4205173850059509, 0.6447086930274963], [0.48368120193481445, 0.6274909973144531], [0.42105740308761597, 0.6740216016769409], [0.48627251386642456, 0.6618322134017944], [0.4403638243675232, 0.6936284303665161], [0.46687036752700806, 0.6889508366584778], [0.43231433629989624, 0.771181046962738], [0.47793856263160706, 0.7662050724029541], [0.4315360486507416, 0.8547707200050354], [0.49108943343162537, 0.8459154963493347]]","[161, 272]",straight drive,"[2.761, 4.536, 0.618]","[3.139, 4.673, 0.636]","[1.866, 3.508, 0.476]",1 hit the ball
197,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.31180495023727417, 0.6140133142471313], [0.0, 0.0], [0.3202521502971649, 0.6442466378211975], [0.3465964198112488, 0.6136455535888672], [0.32670003175735474, 0.7079092264175415], [0.38252440094947815, 0.6225959062576294], [0.33169031143188477, 0.7288330793380737], [0.394086629152298, 0.6159147620201111], [0.3475198745727539, 0.734151303768158], [0.3681843876838684, 0.7217377424240112], [0.32207173109054565, 0.8044421672821045], [0.3644390106201172, 0.7853306531906128], [0.31624382734298706, 0.8805736899375916], [0.3860202431678772, 0.856130063533783]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.4297969937324524, 0.5569422245025635], [0.44573774933815, 0.5515342950820923], [0.4254785180091858, 0.5949099063873291], [0.4621533751487732, 0.5846888422966003], [0.4204239249229431, 0.6445342302322388], [0.48361730575561523, 0.6274777054786682], [0.4210473895072937, 0.6738556027412415], [0.48625198006629944, 0.661774218082428], [0.44035226106643677, 0.693505585193634], [0.46688809990882874, 0.6888694763183594], [0.4322396218776703, 0.7710189819335938], [0.4779753088951111, 0.7660974860191345], [0.4314047694206238, 0.8545234799385071], [0.49111706018447876, 0.8457344770431519]]","[161, 272]",straight drive,"[2.753, 4.531, 0.617]","[3.174, 4.676, 0.636]","[1.866, 3.508, 0.476]",1 hit the ball
198,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.3168873190879822, 0.6083917021751404], [0.0, 0.0], [0.32375258207321167, 0.6427931785583496], [0.3512181341648102, 0.6142944097518921], [0.3286469578742981, 0.7024810910224915], [0.38383638858795166, 0.6247019171714783], [0.3337598443031311, 0.716547966003418], [0.3855559229850769, 0.613622784614563], [0.3464895188808441, 0.7368066310882568], [0.3685714602470398, 0.7248976826667786], [0.3230818510055542, 0.8036149740219116], [0.3661847412586212, 0.7859731912612915], [0.31508538126945496, 0.882111132144928], [0.387979656457901, 0.8596737384796143]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.43163028359413147, 0.5614275336265564], [0.4470287263393402, 0.555607259273529], [0.4259832799434662, 0.5996858477592468], [0.46288245916366577, 0.5897036194801331], [0.41938114166259766, 0.6499987244606018], [0.4845634400844574, 0.6341352462768555], [0.4184496998786926, 0.685667872428894], [0.48564210534095764, 0.6755425930023193], [0.4405133128166199, 0.697011411190033], [0.46822604537010193, 0.6928186416625977], [0.4295441508293152, 0.7682569026947021], [0.4848916530609131, 0.763828694820404], [0.4258451461791992, 0.8484805822372437], [0.5010668635368347, 0.8404356837272644]]","[183, 127]",tight_straight drive,"[2.753, 4.531, 0.617]","[3.174, 4.676, 0.636]","[1.917, 4.176, 0.524]",1 hit the ball
199,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.316960871219635, 0.5972188115119934], [0.331658273935318, 0.5866336226463318], [0.3252234160900116, 0.6337708830833435], [0.3554409146308899, 0.6138350367546082], [0.3352610170841217, 0.6806104183197021], [0.38646554946899414, 0.6453251242637634], [0.3280895948410034, 0.6861786842346191], [0.38598981499671936, 0.6557965278625488], [0.3439989984035492, 0.7285614609718323], [0.3677753806114197, 0.7180286645889282], [0.31639692187309265, 0.7973949909210205], [0.37200841307640076, 0.7854862809181213], [0.3112154006958008, 0.8786900043487549], [0.3909335136413574, 0.8598941564559937]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.4329332411289215, 0.5664843320846558], [0.451134592294693, 0.5618059635162354], [0.4269496500492096, 0.6030028462409973], [0.4668661057949066, 0.5924564599990845], [0.42181307077407837, 0.6594698429107666], [0.4843449592590332, 0.64321368932724], [0.4239928722381592, 0.6928607225418091], [0.4886396825313568, 0.6803092360496521], [0.44075098633766174, 0.698731541633606], [0.47293224930763245, 0.6937059760093689], [0.42341479659080505, 0.7697201371192932], [0.49000468850135803, 0.7610716819763184], [0.41624730825424194, 0.8448492288589478], [0.5111919045448303, 0.8385001420974731]]","[188, 107]",tight_straight drive,"[2.763, 4.537, 0.618]","[3.213, 4.677, 0.636]","[1.901, 4.335, 0.527]",1 hit the ball
200,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.32183918356895447, 0.5912336707115173], [0.3385568857192993, 0.5813772082328796], [0.3271932303905487, 0.631330132484436], [0.3604159355163574, 0.612278938293457], [0.3333580195903778, 0.6774913668632507], [0.38558563590049744, 0.6436600685119629], [0.3262835443019867, 0.6788142919540405], [0.3820677101612091, 0.6519296765327454], [0.3430054187774658, 0.7303613424301147], [0.3688172996044159, 0.7203215956687927], [0.31900638341903687, 0.8007854223251343], [0.3747665286064148, 0.7899123430252075], [0.31180182099342346, 0.8824567198753357], [0.3906094431877136, 0.865309476852417]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.45389804244041443, 0.5693358182907104], [0.4242495000362396, 0.6113369464874268], [0.46810898184776306, 0.6032364964485168], [0.4201768934726715, 0.6730471253395081], [0.48662859201431274, 0.663753867149353], [0.42163029313087463, 0.7006444334983826], [0.4901437759399414, 0.7031109929084778], [0.4370959401130676, 0.711906373500824], [0.47250622510910034, 0.7078746557235718], [0.4203353822231293, 0.7780191898345947], [0.4926646649837494, 0.7689926028251648], [0.4151636064052582, 0.8562347292900085], [0.5159643888473511, 0.8501278162002563]]","[190, 98]",tight_straight drive,"[2.775, 4.545, 0.619]","[3.252, 4.675, 0.636]","[1.864, 4.372, 0.52]",1 hit the ball
201,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.32892417907714844, 0.5885131359100342], [0.34662190079689026, 0.5807833671569824], [0.331020712852478, 0.6313701868057251], [0.36822712421417236, 0.6150538325309753], [0.33485448360443115, 0.6841691136360168], [0.3901209533214569, 0.6550315618515015], [0.3321109414100647, 0.6928674578666687], [0.38648033142089844, 0.6686637997627258], [0.344978928565979, 0.7329403162002563], [0.37313029170036316, 0.7239975929260254], [0.32461220026016235, 0.8071708083152771], [0.37740665674209595, 0.7980546951293945], [0.31830453872680664, 0.8889581561088562], [0.3898947834968567, 0.8741077184677124]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.45428982377052307, 0.5813897252082825], [0.42692455649375916, 0.6204865574836731], [0.469484806060791, 0.6121749877929688], [0.4216800630092621, 0.6767106652259827], [0.4873892366886139, 0.6683921217918396], [0.4254046082496643, 0.7015634179115295], [0.4901319444179535, 0.7098580002784729], [0.4361160695552826, 0.7176483273506165], [0.4712497293949127, 0.712669312953949], [0.41700881719589233, 0.7780739665031433], [0.4912322461605072, 0.7678280472755432], [0.4085129201412201, 0.855379045009613], [0.5149478316307068, 0.8488563299179077]]","[186, 102]",tight_straight drive,"[2.776, 4.545, 0.62]","[3.27, 4.673, 0.636]","[1.855, 4.337, 0.519]",1 hit the ball
202,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.3365842401981354, 0.5887842774391174], [0.0, 0.0], [0.33847498893737793, 0.6340075731277466], [0.37323877215385437, 0.6169646978378296], [0.3360952138900757, 0.6958773136138916], [0.4002721905708313, 0.64176344871521], [0.33779144287109375, 0.730198085308075], [0.3952060341835022, 0.6430704593658447], [0.3487803339958191, 0.7399527430534363], [0.376179039478302, 0.7336763143539429], [0.3290676176548004, 0.8085490465164185], [0.3764849305152893, 0.8038290143013], [0.31576892733573914, 0.8896827101707458], [0.38963884115219116, 0.8834096193313599]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.4352683424949646, 0.5915065407752991], [0.45303696393966675, 0.5891733765602112], [0.42608577013015747, 0.6296308040618896], [0.46540403366088867, 0.6262467503547668], [0.4194521903991699, 0.6770902872085571], [0.4820505678653717, 0.6701487898826599], [0.0, 0.0], [0.4821999669075012, 0.6995168328285217], [0.43803152441978455, 0.7221828103065491], [0.4688968062400818, 0.7211825847625732], [0.42685723304748535, 0.7676342725753784], [0.48890748620033264, 0.7659717202186584], [0.42531818151474, 0.8386378884315491], [0.5116468667984009, 0.8352542519569397]]","[181, 107]",tight_straight drive,"[2.777, 4.546, 0.62]","[3.266, 4.673, 0.636]","[1.845, 4.292, 0.518]",1 hit the ball
203,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.3365314304828644, 0.5887709259986877], [0.0, 0.0], [0.3385525345802307, 0.6340296864509583], [0.3732421398162842, 0.6169297695159912], [0.3361622989177704, 0.6959891319274902], [0.40028995275497437, 0.6417365670204163], [0.33781880140304565, 0.7302025556564331], [0.39530739188194275, 0.6430823802947998], [0.348794549703598, 0.7400575280189514], [0.37615036964416504, 0.7337325811386108], [0.3290049731731415, 0.8087135553359985], [0.3763763904571533, 0.8039482831954956], [0.31574007868766785, 0.8898772597312927], [0.38965240120887756, 0.8835875391960144]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.4352613389492035, 0.59148770570755], [0.45303550362586975, 0.589130699634552], [0.42609626054763794, 0.6296594738960266], [0.4654213488101959, 0.626224935054779], [0.4195045530796051, 0.6771180629730225], [0.4820440411567688, 0.670097291469574], [0.0, 0.0], [0.4822232723236084, 0.6995365619659424], [0.4380669593811035, 0.7223255634307861], [0.46893659234046936, 0.7213022708892822], [0.4268863797187805, 0.7677305340766907], [0.488926500082016, 0.7660506963729858], [0.42534345388412476, 0.8386863470077515], [0.5116532444953918, 0.8352789878845215]]","[181, 107]",tight_straight drive,"[2.78, 4.548, 0.62]","[3.254, 4.675, 0.636]","[1.845, 4.292, 0.518]",1 hit the ball
204,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.34365135431289673, 0.5877472162246704], [0.35986417531967163, 0.5803167819976807], [0.3419906795024872, 0.6322052478790283], [0.3807273507118225, 0.6168325543403625], [0.3361038565635681, 0.6862844824790955], [0.4016426205635071, 0.6603761911392212], [0.3279363214969635, 0.6970297694206238], [0.39744746685028076, 0.6789745688438416], [0.35381102561950684, 0.7340665459632874], [0.38214272260665894, 0.7258015275001526], [0.33103102445602417, 0.8073816895484924], [0.3831642270088196, 0.7993295192718506], [0.32144060730934143, 0.8922326564788818], [0.3900863230228424, 0.8790427446365356]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.4482835829257965, 0.5905635952949524], [0.4193122982978821, 0.6301811933517456], [0.45796164870262146, 0.6292237639427185], [0.4130995273590088, 0.6791244745254517], [0.4727056622505188, 0.6765413284301758], [0.0, 0.0], [0.4723127782344818, 0.7040371298789978], [0.4328955113887787, 0.723361611366272], [0.46369609236717224, 0.7239396572113037], [0.4223715364933014, 0.7680188417434692], [0.4859086573123932, 0.7675351500511169], [0.42381805181503296, 0.8348585963249207], [0.5129413604736328, 0.8335715532302856]]","[177, 113]",tight_straight drive,"[2.781, 4.548, 0.621]","[3.254, 4.675, 0.636]","[1.845, 4.242, 0.518]",1 hit the ball
205,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.3528271019458771, 0.5818609595298767], [0.36721765995025635, 0.5763623118400574], [0.3496992290019989, 0.6263818144798279], [0.387614905834198, 0.6160143613815308], [0.3376663625240326, 0.6856440901756287], [0.4056302011013031, 0.6707313656806946], [0.32533350586891174, 0.7211650609970093], [0.39889100193977356, 0.7114756107330322], [0.3610588312149048, 0.7315672039985657], [0.38854551315307617, 0.7262364625930786], [0.3363143801689148, 0.8045586347579956], [0.38803350925445557, 0.799965500831604], [0.3246684670448303, 0.8874882459640503], [0.3913172483444214, 0.878387451171875]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.4226377010345459, 0.5915177464485168], [0.4402126669883728, 0.5893588066101074], [0.4149220585823059, 0.6273804903030396], [0.4507722854614258, 0.6249980926513672], [0.41051825881004333, 0.6729511022567749], [0.46609726548194885, 0.6682860255241394], [0.0, 0.0], [0.4644858241081238, 0.6873883008956909], [0.4291345179080963, 0.7205437421798706], [0.4577719569206238, 0.7198342084884644], [0.4166090488433838, 0.7636712789535522], [0.4785395562648773, 0.7620538473129272], [0.42414623498916626, 0.8288062810897827], [0.5112324953079224, 0.8256266117095947]]","[172, 120]",tight_straight drive,"[2.78, 4.547, 0.62]","[3.26, 4.675, 0.636]","[1.834, 4.168, 0.516]",1 hit the ball
206,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.3579874038696289, 0.5798624753952026], [0.3736618161201477, 0.5737380385398865], [0.35361412167549133, 0.6233103275299072], [0.3928897976875305, 0.6127481460571289], [0.33663803339004517, 0.6788297891616821], [0.41178250312805176, 0.6631143689155579], [0.31945252418518066, 0.714495837688446], [0.4039391875267029, 0.7066138982772827], [0.36570367217063904, 0.7282716631889343], [0.39307713508605957, 0.7230855226516724], [0.34267836809158325, 0.8024441003799438], [0.39157623052597046, 0.797742486000061], [0.33107709884643555, 0.8830078840255737], [0.3914889693260193, 0.8740971088409424]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.4162370264530182, 0.5861419439315796], [0.43171024322509766, 0.5837082862854004], [0.411365807056427, 0.6191477179527283], [0.4416375160217285, 0.6155745387077332], [0.41279029846191406, 0.6609974503517151], [0.4558538794517517, 0.652694046497345], [0.0, 0.0], [0.4566721022129059, 0.6739506125450134], [0.42453843355178833, 0.704557478427887], [0.4499017596244812, 0.7037014365196228], [0.4164615571498871, 0.7588167190551758], [0.4693532884120941, 0.7565672397613525], [0.41915518045425415, 0.8163117170333862], [0.49587947130203247, 0.8120527267456055]]","[167, 128]",tight_straight drive,"[2.785, 4.55, 0.621]","[3.253, 4.676, 0.635]","[1.813, 4.068, 0.51]",1 hit the ball
207,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.3621072471141815, 0.5741422176361084], [0.0, 0.0], [0.35634684562683105, 0.6164766550064087], [0.3972812294960022, 0.6079009175300598], [0.3368660509586334, 0.6716374754905701], [0.41607865691185, 0.6594365239143372], [0.3183117210865021, 0.7064116597175598], [0.4075701832771301, 0.7010622620582581], [0.3705644905567169, 0.7222995162010193], [0.3978879153728485, 0.7182623744010925], [0.3500569760799408, 0.7974385619163513], [0.391288161277771, 0.7938344478607178], [0.34460315108299255, 0.8831536769866943], [0.3910321295261383, 0.8755631446838379]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.40972766280174255, 0.5822799801826477], [0.4246824383735657, 0.5805918574333191], [0.4062863290309906, 0.6150715947151184], [0.4347878098487854, 0.6122315526008606], [0.40955281257629395, 0.6597322821617126], [0.4515151381492615, 0.6512206792831421], [0.0, 0.0], [0.0, 0.0], [0.4187942445278168, 0.7011607885360718], [0.4422485828399658, 0.7000471353530884], [0.41224294900894165, 0.7566559910774231], [0.4577814042568207, 0.7538930177688599], [0.4198675751686096, 0.8136277794837952], [0.48473653197288513, 0.8086138963699341]]","[162, 136]",tight_straight drive,"[2.784, 4.55, 0.62]","[3.192, 4.679, 0.635]","[1.779, 3.946, 0.5]",1 hit the ball
208,"[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.36495986580848694, 0.5677729249000549], [0.38179099559783936, 0.5623610019683838], [0.35878586769104004, 0.6123327016830444], [0.4002968668937683, 0.6019569635391235], [0.3397785425186157, 0.662908136844635], [0.4180262088775635, 0.6451316475868225], [0.3204251229763031, 0.6821188926696777], [0.40751487016677856, 0.6737036108970642], [0.3706549406051636, 0.7177339196205139], [0.398163378238678, 0.7124975323677063], [0.3570699989795685, 0.7928886413574219], [0.3948628306388855, 0.787907063961029], [0.3546161949634552, 0.8808718919754028], [0.39589348435401917, 0.8717785477638245]]","[[0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.0, 0.0], [0.42363324761390686, 0.6515887975692749], [0.43856143951416016, 0.6521224975585938], [0.0, 0.0], [0.4505820870399475, 0.6707896590232849], [0.0, 0.0], [0.0, 0.0], [0.4289032816886902, 0.7177504897117615], [0.4414668679237366, 0.7177810668945312], [0.4240792393684387, 0.7531331181526184], [0.4492951035499573, 0.7518445253372192], [0.43462103605270386, 0.8053817749023438], [0.46968454122543335, 0.8027576804161072]]","[162, 136]",tight_straight drive,"[2.783, 4.549, 0.62]","[3.147, 4.678, 0.635]","[1.779, 3.946, 0.5]",1 hit the ball
